aX,aY,aZ,gX,gY,gZ
0.07,0.058,1.043,-0.305,-12.207,-2.991
0.057,0.037,1.067,-0.671,-14.038,-3.967
0.041,0.046,1.089,-0.977,-8.423,-1.404
0.058,0.056,1.061,-0.122,1.77,1.953
0.087,0.059,1.013,1.77,8.606,4.089
0.089,0.064,1.007,0.122,3.723,2.563
0.074,0.063,1.032,-1.709,-4.211,-0.488
0.062,0.057,1.052,-1.465,-6.653,-1.526
0.056,0.059,1.061,-0.305,-4.15,-0.61
0.067,0.063,1.044,2.136,0.977,1.038
0.08,0.065,1.023,4.272,3.296,1.526
0.08,0.063,1.024,4.272,0.549,0.305
0.072,0.055,1.039,3.845,-3.357,-1.221
0.065,0.049,1.051,3.235,-4.395,-1.465
0.064,0.05,1.053,2.441,-2.441,-0.549
0.072,0.052,1.041,1.709,0.305,0.732
0.076,0.057,1.034,0.61,0.854,1.099
0.075,0.059,1.033,-0.671,-1.038,0.61
0.07,0.058,1.041,-1.282,-2.747,0
0.066,0.06,1.047,-1.16,-2.625,0
0.069,0.061,1.042,-0.366,-1.099,0.549
0.073,0.064,1.035,0.793,-0.061,0.732
0.073,0.063,1.034,1.587,-0.854,0.305
0.07,0.062,1.038,2.441,-1.77,-0.305
0.07,0.06,1.041,3.357,-1.892,-0.427
0.069,0.058,1.043,3.906,-1.282,-0.244
0.071,0.057,1.038,4.15,-0.671,-0.061
0.073,0.056,1.037,3.845,-0.732,-0.183
0.072,0.055,1.04,2.991,-1.587,-0.244
0.07,0.054,1.042,1.892,-1.77,-0.061
0.071,0.056,1.041,1.221,-1.343,0.183
0.071,0.057,1.04,0.671,-0.854,0.366
0.073,0.058,1.038,0.183,-0.977,0.366
0.071,0.059,1.037,0.061,-1.282,0.427
0.07,0.06,1.039,0.061,-1.709,0.305
0.071,0.061,1.04,0.671,-1.648,0.244
0.071,0.061,1.039,1.282,-1.404,0.244
0.071,0.061,1.038,1.587,-1.16,0.122
0.07,0.06,1.04,2.197,-1.343,0
0.071,0.06,1.039,2.441,-1.404,-0.122
0.071,0.059,1.039,2.747,-1.404,0
0.072,0.058,1.039,2.563,-1.038,0.183
0.071,0.058,1.04,2.38,-1.16,0.122
0.071,0.058,1.04,2.197,-1.404,0.122
0.07,0.058,1.04,2.075,-1.526,0.061
0.071,0.058,1.041,2.014,-1.282,0
0.07,0.058,1.039,1.709,-1.221,0.061
0.071,0.058,1.038,1.648,-1.404,0.122
0.071,0.059,1.04,1.465,-1.587,0.122
0.07,0.059,1.04,1.587,-1.648,0
0.07,0.058,1.04,1.343,-1.343,0.061
0.073,0.058,1.041,1.343,-1.16,0.122
0.072,0.059,1.04,1.038,-1.343,0.183
0.07,0.059,1.038,1.221,-1.587,0.061
0.07,0.059,1.04,1.282,-1.465,0.061
0.07,0.058,1.039,1.587,-1.465,0.061
0.071,0.06,1.039,1.892,-1.282,0.061
0.072,0.06,1.038,2.075,-1.404,0
0.071,0.059,1.04,2.075,-1.465,-0.061
0.071,0.059,1.04,2.319,-1.465,-0.122
0.07,0.058,1.04,2.319,-1.343,-0.183
0.071,0.059,1.039,2.563,-1.282,0.061
0.071,0.057,1.039,2.625,-1.221,0.122
0.071,0.058,1.039,2.197,-1.404,0.061
0.071,0.057,1.041,1.648,-1.526,0.061
0.071,0.058,1.04,1.404,-1.404,0.061
0.071,0.058,1.038,1.282,-1.221,0.122
0.07,0.059,1.039,1.038,-1.221,0.183
0.071,0.059,1.04,1.038,-1.282,0.244
0.071,0.059,1.04,1.16,-1.587,0.244
0.07,0.059,1.04,1.282,-1.404,0.122
0.071,0.06,1.038,1.587,-1.404,0.061
0.071,0.06,1.039,1.892,-1.282,0.122
0.071,0.06,1.039,2.014,-1.404,0.061
0.071,0.059,1.04,2.197,-1.282,0.122
0.072,0.059,1.04,2.136,-1.282,0.061
0.071,0.058,1.04,2.38,-1.282,0
0.071,0.058,1.04,2.441,-1.16,0.061
0.071,0.058,1.039,2.136,-1.221,0
0.072,0.058,1.04,1.77,-1.16,0.061
0.071,0.058,1.041,1.709,-1.404,0.183
0.071,0.058,1.04,1.526,-1.526,0.244
0.07,0.059,1.038,1.343,-1.404,0.183
0.07,0.06,1.04,1.343,-1.526,0.122
0.071,0.06,1.04,1.404,-1.343,0.061
0.071,0.059,1.04,1.404,-1.465,0.122
0.071,0.06,1.04,1.526,-1.404,0.122
0.071,0.06,1.039,1.587,-1.282,0
0.071,0.06,1.039,1.892,-1.282,0
0.071,0.06,1.039,1.953,-1.343,0.122
0.071,0.059,1.04,2.075,-1.343,0.061
0.07,0.06,1.039,2.197,-1.404,0.122
0.07,0.059,1.039,2.075,-1.465,0.061
0.071,0.059,1.04,2.075,-1.343,0
0.071,0.058,1.039,2.075,-1.221,0.122
0.071,0.059,1.039,2.075,-1.343,0.061
0.071,0.059,1.039,1.892,-1.465,0
0.071,0.058,1.04,1.77,-1.343,-0.061
0.071,0.059,1.04,1.648,-1.465,0.122
0.072,0.059,1.039,1.526,-1.404,0
0.071,0.059,1.039,1.465,-1.526,0.061
0.071,0.06,1.039,1.648,-1.526,0.122
0.071,0.059,1.039,1.648,-1.404,0.122
0.07,0.059,1.04,1.648,-1.343,0.183
0.073,0.06,1.04,1.831,-1.465,0.122
0.072,0.059,1.04,1.892,-1.465,-0.122
0.072,0.059,1.039,1.953,-1.221,-0.061
0.072,0.059,1.04,2.014,-1.465,0.061
0.071,0.058,1.039,2.075,-1.404,0.061
0.071,0.059,1.041,1.831,-1.16,0.183
0.072,0.059,1.04,1.831,-1.343,0.061
0.071,0.058,1.039,1.77,-1.404,0
0.07,0.058,1.039,1.831,-1.404,0.122
0.07,0.059,1.039,1.831,-1.282,0
0.07,0.059,1.04,1.648,-1.404,0.061
0.072,0.058,1.042,1.648,-1.465,0.183
0.072,0.059,1.04,1.587,-1.526,0.122
0.072,0.06,1.039,1.709,-1.587,0.061
0.07,0.059,1.039,1.77,-1.465,0
0.071,0.059,1.04,1.648,-1.221,0
0.071,0.058,1.04,1.709,-1.343,0
0.071,0.059,1.04,1.77,-1.404,0
0.072,0.059,1.039,1.648,-1.587,-0.061
0.071,0.058,1.039,1.892,-1.587,0
0.071,0.059,1.04,1.892,-1.343,0
0.071,0.059,1.04,1.831,-1.282,0
0.071,0.059,1.04,1.709,-1.099,-0.061
0.071,0.058,1.039,2.014,-1.404,0.183
0.07,0.058,1.039,2.014,-1.404,0.183
0.07,0.059,1.039,2.014,-1.404,0.183
0.071,0.059,1.04,1.953,-1.404,0.061
0.072,0.059,1.039,2.014,-1.404,0.061
0.071,0.058,1.04,1.953,-1.465,0
0.071,0.058,1.04,1.709,-1.465,0.183
0.071,0.058,1.04,1.709,-1.526,0.305
0.071,0.06,1.039,1.709,-1.465,0.244
0.072,0.06,1.039,1.77,-1.465,0.122
0.07,0.059,1.04,1.709,-1.343,0.183
0.071,0.059,1.039,1.77,-1.404,0.061
0.071,0.059,1.039,1.648,-1.526,0
0.071,0.059,1.039,1.709,-1.282,0.122
0.071,0.059,1.039,2.014,-1.343,0
0.072,0.059,1.039,2.136,-1.343,0.061
0.07,0.059,1.04,2.319,-1.343,0
0.071,0.059,1.041,2.258,-1.343,0.061
0.072,0.059,1.039,2.075,-1.404,0
0.071,0.058,1.04,1.77,-1.404,0.061
0.071,0.059,1.04,1.892,-1.465,0.183
0.071,0.059,1.04,1.648,-1.404,0.061
0.072,0.058,1.039,1.587,-1.526,0.061
0.071,0.058,1.04,1.465,-1.343,0
0.071,0.058,1.04,1.404,-1.282,0.122
0.07,0.059,1.04,1.587,-1.343,0.244
0.07,0.059,1.04,1.831,-1.587,0.183
0.071,0.06,1.04,1.77,-1.343,0.122
0.071,0.059,1.039,1.892,-1.343,0.244
0.07,0.059,1.038,1.953,-1.282,0
0.071,0.059,1.04,1.892,-1.16,-0.122
0.071,0.059,1.04,2.014,-1.343,0.061
0.071,0.058,1.039,2.014,-1.465,0.183
0.071,0.059,1.04,1.831,-1.221,0.183
0.071,0.059,1.04,1.77,-1.343,0.183
0.071,0.059,1.039,1.526,-1.404,0.122
0.071,0.059,1.039,1.587,-1.404,0.122
0.071,0.059,1.04,1.77,-1.343,0.061
0.072,0.06,1.039,1.587,-1.343,0.122
0.071,0.06,1.04,1.587,-1.343,0.061
0.07,0.059,1.04,1.709,-1.282,0.183
0.071,0.059,1.04,1.648,-1.526,0.122
0.071,0.06,1.039,1.892,-1.404,0.122
0.071,0.059,1.04,1.831,-1.404,0.183
0.071,0.059,1.04,1.953,-1.526,0.122
0.071,0.059,1.04,1.831,-1.465,0.183
0.072,0.059,1.04,1.953,-1.465,-0.122
0.071,0.059,1.04,1.709,-1.465,-0.061
0.071,0.059,1.04,1.648,-1.404,0.061
0.071,0.059,1.039,1.831,-1.343,0
0.071,0.059,1.039,1.77,-1.404,0.061
0.071,0.058,1.039,1.831,-1.465,0.061
0.072,0.059,1.042,2.014,-1.404,0
0.071,0.058,1.04,1.953,-1.343,0.183
0.071,0.059,1.039,1.831,-1.404,0.061
0.071,0.059,1.039,1.77,-1.404,0
0.071,0.06,1.039,1.709,-1.404,0.244
0.071,0.06,1.04,1.892,-1.343,0.061
0.072,0.059,1.04,1.831,-1.465,0.122
0.071,0.059,1.039,1.709,-1.404,0.183
0.071,0.059,1.04,1.831,-1.282,0.244
0.07,0.059,1.04,1.831,-1.404,0
0.071,0.059,1.039,1.77,-1.282,0.122
0.071,0.06,1.039,1.77,-1.282,0.061
0.071,0.059,1.04,1.77,-1.343,-0.061
0.071,0.059,1.04,1.77,-1.282,0.061
0.071,0.06,1.039,2.014,-1.282,0.183
0.072,0.059,1.04,1.709,-1.16,0.183
0.072,0.058,1.04,1.831,-1.221,0.122
0.071,0.06,1.039,1.892,-1.343,0.122
0.071,0.058,1.038,1.77,-1.404,0.244
0.072,0.059,1.039,1.77,-1.465,0.305
0.071,0.059,1.039,1.648,-1.404,0.183
0.072,0.06,1.04,1.77,-1.282,0.305
0.071,0.059,1.039,1.953,-1.404,0.183
0.071,0.059,1.039,1.831,-1.343,0.061
0.07,0.059,1.04,1.709,-1.404,0.183
0.07,0.06,1.04,1.709,-1.282,0.122
0.071,0.059,1.041,1.953,-1.221,0.122
0.071,0.06,1.04,1.831,-1.343,0.122
0.071,0.06,1.039,1.953,-1.404,0.122
0.071,0.06,1.041,1.953,-1.282,0.122
0.07,0.059,1.039,1.831,-1.465,0.183
0.072,0.059,1.039,2.014,-1.343,0.061
0.071,0.059,1.04,2.014,-1.343,0.122
0.071,0.059,1.039,1.892,-1.282,0.061
0.071,0.059,1.039,1.953,-1.16,0.061
0.071,0.058,1.042,1.831,-1.16,0
0.07,0.06,1.039,1.648,-1.221,0.183
0.07,0.06,1.04,1.892,-1.343,0.244
0.071,0.059,1.04,1.709,-1.343,0.061
0.071,0.058,1.04,1.77,-1.282,-0.061
0.071,0.06,1.04,2.014,-1.343,0
0.071,0.059,1.039,1.953,-1.404,0
0.071,0.059,1.04,1.709,-1.465,0.061
0.07,0.059,1.04,1.892,-1.282,0
0.071,0.059,1.04,2.014,-1.343,0.061
0.071,0.058,1.039,1.892,-1.221,0.183
0.07,0.059,1.04,1.77,-1.282,0.183
0.071,0.059,1.039,1.648,-1.282,0.183
0.071,0.06,1.04,1.709,-1.404,0.061
0.071,0.059,1.04,1.77,-1.465,0.122
0.071,0.059,1.04,1.709,-1.221,0.183
0.07,0.059,1.04,1.709,-1.282,0
0.071,0.059,1.04,1.709,-1.282,0.183
0.071,0.059,1.04,1.587,-1.465,0.183
0.071,0.059,1.04,1.587,-1.526,0.122
0.071,0.059,1.04,1.648,-1.404,0.061
0.071,0.059,1.039,1.831,-1.465,0
0.072,0.059,1.039,1.77,-1.404,0.061
0.07,0.059,1.04,1.77,-1.404,0
0.072,0.059,1.04,1.831,-1.465,0.061
0.071,0.059,1.04,1.77,-1.282,0.122
0.07,0.059,1.04,1.77,-1.343,0.244
0.07,0.059,1.04,1.953,-1.221,0.122
0.071,0.06,1.039,1.953,-1.221,0.122
0.071,0.06,1.042,1.892,-1.282,0.183
0.07,0.059,1.039,1.831,-1.404,0.061
0.07,0.06,1.04,1.77,-1.221,0.061
0.072,0.059,1.04,1.831,-1.465,0.061
0.071,0.059,1.041,1.709,-1.343,0.183
0.071,0.059,1.039,1.709,-1.343,0.244
0.071,0.058,1.04,1.892,-1.404,0.061
0.071,0.06,1.04,1.892,-1.404,-0.061
0.071,0.06,1.039,1.77,-1.16,-0.122
0.071,0.059,1.039,1.709,-1.465,0.122
0.071,0.059,1.04,1.892,-1.404,0.122
0.071,0.059,1.039,1.892,-1.404,-0.061
0.071,0.059,1.039,1.892,-1.404,-0.061
0.071,0.059,1.04,1.831,-1.343,0.061
0.071,0.059,1.041,1.953,-1.404,0.183
0.071,0.059,1.04,1.831,-1.282,0.183
0.071,0.059,1.04,1.892,-1.343,0.061
0.071,0.059,1.04,1.77,-1.343,0.183
0.071,0.059,1.038,1.831,-1.343,0.061
0.071,0.059,1.04,1.831,-1.343,0
0.071,0.059,1.04,1.892,-1.221,0.122
0.071,0.058,1.04,1.953,-1.404,0.122
0.071,0.059,1.04,2.075,-1.465,0.122
0.071,0.059,1.04,1.892,-1.404,0.366
0.071,0.059,1.039,2.014,-1.404,0.122
0.07,0.06,1.04,1.953,-1.343,0.122
0.07,0.059,1.039,1.831,-1.404,0.122
0.071,0.059,1.039,1.831,-1.465,0.122
0.071,0.059,1.04,1.709,-1.282,0.183
0.071,0.059,1.04,2.075,-1.404,0.061
0.071,0.059,1.039,2.014,-1.587,0
0.07,0.059,1.039,1.831,-1.465,-0.061
0.071,0.059,1.04,1.831,-1.343,0.061
0.071,0.06,1.04,1.953,-1.404,0
0.071,0.058,1.04,1.953,-1.526,0.061
0.071,0.059,1.042,1.831,-1.404,0
0.071,0.059,1.039,1.77,-1.343,0.183
0.071,0.059,1.04,1.709,-1.221,0
0.072,0.059,1.041,1.77,-1.221,0.061
0.071,0.06,1.04,1.953,-1.221,-0.061
0.071,0.059,1.039,1.831,-1.221,0.061
0.071,0.058,1.04,1.953,-1.465,-0.061
0.071,0.06,1.04,1.77,-1.465,0
0.07,0.059,1.039,1.892,-1.282,0.244
,,,,,
0.43,0.874,0.778,0.061,-40.405,-70.007
-0.083,0.253,1.162,31.189,-86.243,-159.18
-0.306,-0.197,1.359,102.356,-45.593,-122.864
-0.269,-0.324,1.26,137.268,19.409,-56.763
-0.068,-0.333,1.221,115.906,64.27,2.136
0.038,-0.188,0.989,-8.118,66.101,20.264
0.202,-0.172,0.852,-18.494,49.011,8.057
0.19,-0.142,0.897,-14.771,9.399,-6.592
0.141,-0.109,1.035,-38.33,-33.508,-10.376
0.088,-0.128,1.118,-46.936,-46.143,-12.451
0.02,-0.086,1.164,-37.598,-29.053,-9.338
0.025,-0.042,1.128,-43.579,-3.662,5.005
0.066,0.024,1.052,-53.162,16.724,17.456
0.102,0.069,0.98,-59.326,21.729,19.714
0.104,0.105,0.962,-61.829,9.46,14.526
0.079,0.132,1.001,-56.396,-6.165,7.69
0.055,0.136,1.037,-41.687,-13.245,2.808
0.045,0.135,1.053,-22.095,-9.766,0.671
0.054,0.131,1.039,-2.136,-1.831,0.549
0.071,0.12,1.016,15.747,3.54,-0.183
0.08,0.098,1.009,28.076,2.93,-2.197
0.075,0.072,1.027,34.058,-1.77,-4.578
0.067,0.046,1.052,34.485,-4.822,-5.859
0.063,0.027,1.064,30.457,-3.906,-4.883
0.069,0.018,1.06,23.254,-0.732,-2.93
0.077,0.017,1.046,13.245,1.587,-0.671
0.08,0.021,1.039,1.892,0.793,0.916
0.073,0.033,1.043,-8.911,-1.77,1.587
0.067,0.048,1.049,-16.846,-3.418,2.502
0.065,0.065,1.046,-20.203,-2.197,3.479
0.068,0.083,1.036,-19.165,0,3.967
0.071,0.094,1.024,-14.282,0.671,3.662
0.074,0.098,1.021,-7.629,-0.305,2.136
0.07,0.094,1.028,-0.549,-2.441,0.244
0.066,0.085,1.038,6.165,-3.357,-1.221
0.066,0.074,1.041,11.597,-2.441,-1.831
0.069,0.064,1.041,14.832,-0.916,-1.892
0.073,0.056,1.038,15.32,-0.183,-1.587
0.072,0.048,1.04,12.695,-0.854,-1.343
0.071,0.043,1.045,8.301,-1.709,-1.16
0.069,0.043,1.047,3.54,-2.075,-0.366
0.07,0.049,1.044,-1.099,-1.465,0.549
0.07,0.056,1.041,-4.883,-0.61,1.343
0.071,0.065,1.037,-6.836,-0.732,1.709
0.07,0.072,1.035,-7.08,-1.16,1.648
0.069,0.077,1.036,-5.31,-1.648,1.282
0.069,0.078,1.036,-2.258,-1.648,0.916
0.07,0.077,1.035,1.038,-1.526,0.122
0.07,0.073,1.037,4.089,-1.587,-0.366
0.069,0.068,1.038,6.226,-1.587,-0.61
0.069,0.063,1.041,7.08,-1.465,-0.854
0.07,0.059,1.041,6.775,-1.526,-0.793
0.07,0.055,1.043,5.676,-1.282,-0.366
0.07,0.056,1.041,3.784,-1.221,-0.122
0.071,0.057,1.041,1.77,-1.221,0.183
0.07,0.059,1.041,-0.244,-1.465,0.427
0.07,0.064,1.039,-1.587,-1.404,0.671
0.07,0.067,1.038,-1.953,-1.343,0.61
0.07,0.069,1.036,-1.526,-1.221,0.671
0.07,0.071,1.036,-0.549,-1.343,0.427
0.07,0.071,1.036,0.977,-1.465,0.122
0.07,0.07,1.038,2.563,-1.526,-0.122
0.07,0.067,1.039,3.54,-1.587,-0.305
0.07,0.064,1.04,4.089,-1.465,-0.305
0.069,0.062,1.04,3.906,-1.526,-0.427
0.07,0.06,1.041,3.54,-1.465,-0.244
0.07,0.062,1.04,2.808,-1.343,0.061
0.07,0.061,1.04,1.831,-1.221,0.183
0.072,0.063,1.039,0.916,-1.282,0.244
0.07,0.064,1.039,0.366,-1.099,0.305
0.07,0.065,1.039,0.427,-1.343,0.244
0.07,0.066,1.039,0.61,-1.404,0.305
0.07,0.067,1.038,1.099,-1.404,0.122
0.071,0.067,1.037,1.648,-1.282,-0.061
0.07,0.066,1.038,2.075,-1.221,0
0.07,0.066,1.039,2.319,-1.343,0
0.069,0.064,1.039,2.625,-1.587,-0.061
0.07,0.064,1.04,2.563,-1.404,-0.183
0.07,0.064,1.04,2.38,-1.221,-0.122
0.071,0.064,1.04,2.258,-1.343,0.122
0.07,0.063,1.039,1.953,-1.282,0.183
0.07,0.063,1.04,1.465,-1.343,0.122
0.07,0.065,1.038,1.221,-1.404,0.183
0.071,0.065,1.038,1.221,-1.282,0.183
0.071,0.065,1.038,1.282,-1.343,0.061
0.069,0.065,1.039,1.587,-1.404,0.122
0.07,0.065,1.04,1.648,-1.282,0.122
0.071,0.065,1.041,1.953,-1.465,0.122
0.07,0.065,1.039,1.953,-1.404,0.122
0.07,0.065,1.038,1.892,-1.282,0.061
0.071,0.064,1.039,1.892,-1.404,0.061
0.069,0.064,1.039,1.709,-1.221,0.061
0.07,0.065,1.039,1.831,-1.343,0.061
0.071,0.065,1.039,1.831,-1.404,0.061
0.07,0.065,1.039,1.709,-1.404,0.122
0.071,0.064,1.039,2.014,-1.404,0.122
0.069,0.065,1.039,2.197,-1.404,0
0.071,0.064,1.039,1.892,-1.221,-0.122
0.071,0.065,1.039,1.892,-1.404,0
0.071,0.064,1.039,1.77,-1.526,0.061
0.069,0.065,1.039,1.587,-1.343,0.122
0.07,0.064,1.04,1.77,-1.343,0.183
0.07,0.065,1.039,1.648,-1.343,0.244
0.071,0.065,1.039,1.587,-1.404,0.122
0.07,0.065,1.039,1.648,-1.282,0.061
0.07,0.065,1.038,1.77,-1.343,0
0.07,0.066,1.04,1.831,-1.343,0.122
0.07,0.065,1.04,2.136,-1.221,0
0.07,0.065,1.039,2.075,-1.282,-0.061
0.07,0.064,1.039,1.953,-1.404,-0.061
0.07,0.064,1.04,1.892,-1.465,-0.061
0.07,0.064,1.039,1.648,-1.282,0.061
0.07,0.065,1.039,1.587,-1.343,0.122
0.07,0.065,1.038,1.465,-1.343,0.183
0.07,0.065,1.039,1.587,-1.343,0.305
0.07,0.065,1.038,1.587,-1.343,0.305
0.07,0.066,1.041,1.526,-1.282,0.244
0.07,0.066,1.039,1.648,-1.343,0.061
0.07,0.065,1.04,1.953,-1.343,0.183
0.07,0.064,1.039,1.892,-1.465,0.061
0.071,0.064,1.039,2.075,-1.648,0.061
0.07,0.064,1.038,2.014,-1.343,0.122
0.071,0.065,1.041,1.953,-1.465,0.183
0.07,0.064,1.039,1.77,-1.404,0.122
0.071,0.065,1.039,1.709,-1.343,0.122
0.07,0.066,1.039,1.343,-1.282,0.061
0.07,0.065,1.039,1.343,-1.343,0.183
0.071,0.065,1.04,1.465,-1.465,0.122
0.07,0.065,1.038,1.526,-1.343,0.122
0.07,0.065,1.038,1.709,-1.404,0.061
0.07,0.065,1.039,2.014,-1.282,0
0.07,0.066,1.039,2.197,-1.221,0.061
0.071,0.065,1.039,2.319,-1.282,0.061
0.07,0.064,1.04,2.197,-1.465,0.061
0.07,0.065,1.039,2.136,-1.465,0
0.07,0.064,1.039,1.831,-1.343,0.061
0.07,0.065,1.039,1.587,-1.404,0.122
0.071,0.065,1.04,1.526,-1.404,0.122
0.07,0.065,1.04,1.343,-1.16,0.061
0.07,0.065,1.039,1.404,-1.282,0.183
0.07,0.066,1.038,1.526,-1.282,0.122
0.07,0.066,1.039,1.709,-1.404,0.122
0.071,0.066,1.038,1.831,-1.343,0.061
0.07,0.066,1.039,2.258,-1.404,-0.061
0.07,0.065,1.038,2.258,-1.465,0.061
0.07,0.064,1.04,2.38,-1.526,0.061
0.07,0.065,1.039,2.197,-1.465,0.061
0.07,0.064,1.04,2.075,-1.343,0.122
0.07,0.064,1.039,1.709,-1.343,0.061
0.07,0.064,1.039,1.587,-1.465,0.122
0.07,0.065,1.039,1.526,-1.404,-0.061
0.07,0.065,1.04,1.465,-1.404,0.061
0.069,0.066,1.039,1.587,-1.343,0.122
0.07,0.065,1.038,1.709,-1.343,0.061
0.07,0.066,1.039,1.892,-1.404,0.061
0.07,0.066,1.039,2.197,-1.465,0.122
0.07,0.066,1.039,2.38,-1.282,0.061
0.071,0.064,1.039,2.38,-1.343,0
0.071,0.065,1.04,2.319,-1.404,0.122
0.071,0.064,1.039,2.319,-1.343,0.183
0.07,0.064,1.039,1.892,-1.221,0.122
0.071,0.064,1.039,1.709,-1.282,0.183
0.07,0.064,1.039,1.465,-1.404,0
0.07,0.064,1.038,1.404,-1.404,0.244
0.07,0.065,1.04,1.282,-1.465,0.061
0.07,0.065,1.039,1.465,-1.465,0
0.07,0.067,1.039,1.831,-1.465,0
0.07,0.065,1.04,1.831,-1.343,-0.061
0.069,0.065,1.04,1.953,-1.282,-0.061
0.07,0.064,1.039,2.136,-1.343,0
0.07,0.065,1.039,2.136,-1.404,0.122
0.07,0.063,1.039,2.075,-1.404,0
0.071,0.064,1.039,1.892,-1.465,0.183
0.071,0.064,1.039,1.648,-1.343,0.061
0.07,0.065,1.039,1.526,-1.343,0
0.07,0.065,1.039,1.404,-1.282,0.244
0.07,0.065,1.04,1.465,-1.282,0.183
0.07,0.066,1.038,1.526,-1.343,0
0.071,0.065,1.04,1.77,-1.465,0.122
0.071,0.065,1.039,1.587,-1.282,0.061
0.071,0.065,1.04,1.709,-1.343,-0.061
0.07,0.066,1.038,2.075,-1.465,0
0.069,0.065,1.039,2.197,-1.404,0.122
0.071,0.064,1.04,2.258,-1.404,0
0.07,0.064,1.04,1.953,-1.343,0.061
0.07,0.064,1.039,1.892,-1.343,0.244
0.071,0.064,1.041,1.831,-1.404,0.183
0.07,0.065,1.039,1.587,-1.404,0.183
0.071,0.065,1.039,1.526,-1.282,0.244
0.071,0.066,1.039,1.465,-1.16,0.061
0.07,0.065,1.039,1.587,-1.16,0.244
0.069,0.065,1.039,1.953,-1.404,0.122
0.071,0.065,1.039,1.831,-1.465,0.183
0.07,0.065,1.04,1.831,-1.282,0.122
0.07,0.065,1.039,2.258,-1.221,0
0.07,0.065,1.04,2.197,-1.343,0.061
0.07,0.065,1.04,2.136,-1.465,0
0.07,0.065,1.04,1.831,-1.282,-0.061
0.071,0.063,1.038,1.831,-1.343,0
0.07,0.065,1.039,1.648,-1.282,-0.061
0.07,0.065,1.039,1.831,-1.343,0
0.07,0.065,1.039,1.709,-1.465,0
0.07,0.066,1.039,1.648,-1.343,0.122
0.07,0.066,1.038,1.709,-1.221,-0.061
0.07,0.066,1.038,1.831,-1.587,-0.061
0.071,0.065,1.039,1.831,-1.343,0
0.069,0.066,1.039,2.014,-1.404,0.122
0.07,0.065,1.039,2.136,-1.343,0.061
0.071,0.065,1.039,2.136,-1.404,0
0.07,0.065,1.038,2.075,-1.343,0.061
0.07,0.064,1.039,1.831,-1.343,0
0.07,0.064,1.04,1.77,-1.343,-0.061
0.07,0.064,1.04,1.77,-1.343,0
0.07,0.064,1.039,1.831,-1.282,-0.061
0.071,0.065,1.039,1.709,-1.282,0.122
0.071,0.065,1.04,1.404,-1.221,0.122
0.07,0.066,1.039,1.526,-1.343,0.122
0.071,0.065,1.039,1.77,-1.465,0.122
0.07,0.066,1.038,1.892,-1.282,0.122
0.07,0.065,1.039,1.892,-1.343,0.244
0.071,0.064,1.04,2.075,-1.404,0.183
0.071,0.065,1.04,1.892,-1.221,0.122
0.069,0.065,1.039,1.953,-1.465,0.122
0.07,0.064,1.039,1.892,-1.404,0.061
0.07,0.064,1.04,1.892,-1.343,0.183
0.07,0.065,1.039,1.77,-1.221,0.122
0.071,0.065,1.039,1.831,-1.099,0.183
0.07,0.066,1.039,1.831,-1.404,0.061
0.07,0.065,1.039,1.77,-1.404,0.122
0.07,0.065,1.039,1.831,-1.465,0.061
0.07,0.066,1.038,1.831,-1.343,0.122
0.071,0.065,1.04,1.953,-1.404,0.183
0.07,0.065,1.039,1.892,-1.404,0.183
0.071,0.065,1.038,1.709,-1.343,0
0.07,0.065,1.039,1.709,-1.282,0.061
0.071,0.065,1.04,1.892,-1.282,0.122
0.07,0.065,1.04,2.075,-1.404,0.061
0.071,0.064,1.04,2.014,-1.587,0.183
0.071,0.064,1.039,2.014,-1.526,0.122
0.07,0.064,1.038,1.831,-1.343,0.061
0.07,0.065,1.039,1.526,-1.343,0.183
0.071,0.065,1.039,1.526,-1.343,0.244
0.07,0.065,1.04,1.526,-1.404,0.061
0.069,0.067,1.04,1.587,-1.465,0.122
0.07,0.066,1.04,1.648,-1.282,0
0.07,0.066,1.039,1.892,-1.282,0.244
0.071,0.065,1.039,2.075,-1.282,0.183
0.069,0.065,1.039,2.014,-1.343,0
0.07,0.065,1.04,2.136,-1.343,0
0.071,0.065,1.039,2.014,-1.16,0.122
0.071,0.064,1.042,2.014,-1.282,0.122
0.069,0.064,1.039,1.77,-1.282,0.183
0.07,0.065,1.039,1.709,-1.465,0.061
0.069,0.066,1.04,1.587,-1.404,0.122
0.071,0.066,1.039,1.465,-1.282,0.183
0.07,0.066,1.039,1.587,-1.404,0.122
0.071,0.065,1.038,1.892,-1.404,0.122
0.071,0.065,1.04,1.831,-1.404,0.122
0.07,0.065,1.039,2.075,-1.343,0.061
0.07,0.065,1.039,2.136,-1.343,0.122
0.071,0.066,1.039,2.014,-1.343,0.122
0.07,0.064,1.04,2.075,-1.465,0.183
0.07,0.065,1.038,1.953,-1.587,0.122
0.069,0.065,1.039,1.648,-1.343,0.122
0.069,0.064,1.039,1.648,-1.343,0.122
0.07,0.065,1.039,1.587,-1.343,0.061
0.07,0.065,1.04,1.648,-1.221,0.122
0.07,0.065,1.039,1.587,-1.404,0.183
0.071,0.065,1.039,1.77,-1.404,0.122
0.07,0.067,1.04,1.892,-1.343,0.061
0.07,0.065,1.039,1.953,-1.282,0.061
0.07,0.065,1.039,1.892,-1.221,0.061
0.071,0.066,1.039,2.075,-1.343,0.122
