aX,aY,aZ,gX,gY,gZ
0.246,-0.387,0.761,-15.93,-12.817,11.719
0.238,-0.381,0.757,-16.296,-12.695,11.597
0.231,-0.378,0.763,-16.479,-12.512,11.414
0.227,-0.371,0.775,-16.785,-12.573,11.23
0.225,-0.364,0.785,-16.785,-12.634,11.108
0.222,-0.36,0.801,-16.907,-12.817,10.681
0.213,-0.356,0.809,-16.968,-13.245,10.193
0.204,-0.353,0.8,-16.907,-13.794,9.766
0.191,-0.353,0.794,-16.907,-14.465,9.155
0.183,-0.346,0.792,-16.541,-15.137,8.484
0.178,-0.336,0.785,-16.113,-15.869,7.629
0.171,-0.322,0.786,-15.503,-16.296,7.08
0.166,-0.31,0.802,-14.771,-16.724,6.592
0.163,-0.298,0.805,-13.916,-17.029,6.165
0.152,-0.284,0.782,-13.245,-16.968,5.737
0.143,-0.267,0.785,-12.451,-16.785,5.371
0.137,-0.26,0.788,-11.78,-16.785,4.944
0.125,-0.266,0.758,-11.23,-16.968,4.333
0.108,-0.268,0.732,-10.437,-16.724,3.845
0.109,-0.269,0.744,-9.155,-16.357,3.479
0.114,-0.265,0.754,-7.874,-16.113,2.869
0.111,-0.259,0.753,-6.531,-15.686,2.38
0.109,-0.251,0.748,-4.7,-15.137,1.831
0.102,-0.246,0.736,-3.174,-14.465,1.404
0.085,-0.246,0.739,-1.77,-13.977,0.916
0.065,-0.254,0.746,-0.244,-13.855,0.427
0.041,-0.262,0.767,1.282,-13.794,-0.244
0.029,-0.266,0.826,2.502,-13.977,-0.916
0.031,-0.265,0.884,3.54,-14.771,-1.526
0.036,-0.249,0.886,4.761,-16.052,-2.258
0.04,-0.229,0.856,5.615,-17.212,-2.808
0.039,-0.222,0.825,6.897,-17.639,-2.93
0.019,-0.23,0.798,7.812,-17.7,-2.991
-0.005,-0.237,0.789,8.85,-17.456,-2.93
-0.019,-0.245,0.804,10.193,-17.395,-3.052
-0.027,-0.25,0.843,11.047,-17.029,-3.052
-0.031,-0.248,0.873,12.085,-17.029,-3.052
-0.029,-0.247,0.886,13.123,-17.212,-3.052
-0.038,-0.252,0.911,13.733,-17.395,-3.052
-0.052,-0.25,0.918,14.099,-17.639,-2.991
-0.07,-0.25,0.901,14.282,-18.494,-2.93
-0.095,-0.249,0.891,14.16,-18.86,-2.686
-0.117,-0.253,0.893,13.977,-19.165,-2.197
-0.133,-0.253,0.875,13.916,-19.409,-1.77
-0.141,-0.25,0.857,13.672,-19.226,-1.404
-0.139,-0.249,0.836,13.55,-18.86,-0.793
-0.14,-0.251,0.821,13.55,-18.127,0.183
-0.156,-0.251,0.852,13.672,-17.09,0.977
-0.18,-0.262,0.917,13.733,-15.93,2.014
-0.198,-0.282,0.949,14.221,-15.381,2.747
-0.206,-0.293,0.957,14.343,-15.442,3.479
-0.205,-0.302,0.952,14.099,-15.686,4.028
-0.199,-0.314,0.906,13.977,-16.113,4.639
-0.204,-0.317,0.855,13.733,-16.052,5.188
-0.215,-0.32,0.854,13.489,-15.747,5.554
-0.227,-0.328,0.865,13.367,-15.198,6.042
-0.243,-0.336,0.876,13.428,-14.526,6.409
-0.253,-0.343,0.881,13.428,-13.672,6.897
-0.25,-0.35,0.861,13.489,-13.062,7.141
-0.234,-0.354,0.811,13.306,-12.207,7.263
-0.216,-0.356,0.739,13.611,-10.803,7.507
-0.216,-0.368,0.696,13.611,-9.216,7.751
-0.223,-0.382,0.711,14.099,-7.202,7.812
-0.226,-0.394,0.74,14.526,-5.188,7.935
-0.233,-0.406,0.771,14.648,-3.601,7.751
-0.239,-0.416,0.803,15.076,-2.075,7.507
-0.237,-0.42,0.811,15.076,-0.549,7.324
-0.228,-0.421,0.789,14.893,0.488,6.897
-0.216,-0.418,0.751,14.587,1.831,6.409
-0.204,-0.419,0.707,14.343,3.174,5.981
-0.206,-0.427,0.698,14.343,4.944,5.493
-0.213,-0.432,0.728,14.099,6.958,4.944
-0.219,-0.444,0.773,14.221,8.606,4.395
-0.226,-0.458,0.832,14.221,9.583,3.845
-0.227,-0.464,0.882,14.16,9.827,3.052
-0.219,-0.468,0.897,14.282,9.399,2.197
-0.205,-0.467,0.873,13.794,8.85,1.282
-0.187,-0.459,0.818,13.123,8.301,0.427
-0.167,-0.449,0.748,12.939,7.996,-0.488
-0.153,-0.445,0.702,12.817,8.423,-1.16
-0.154,-0.449,0.721,12.512,9.277,-2.014
-0.157,-0.454,0.78,12.268,9.949,-2.563
-0.156,-0.457,0.821,11.902,10.132,-2.991
-0.152,-0.458,0.844,11.536,9.827,-3.235
-0.144,-0.453,0.842,11.047,9.338,-3.601
-0.128,-0.443,0.807,10.315,8.606,-4.089
-0.104,-0.433,0.741,9.216,8.301,-4.639
-0.076,-0.422,0.665,8.423,8.545,-5.005
-0.053,-0.419,0.614,8.057,9.46,-5.249
-0.053,-0.424,0.64,7.629,11.292,-5.31
-0.06,-0.429,0.693,7.385,12.695,-5.493
-0.067,-0.437,0.751,6.775,13.611,-5.493
-0.068,-0.443,0.812,6.226,13.855,-5.737
-0.057,-0.445,0.849,5.371,13.794,-5.981
-0.04,-0.439,0.845,4.272,13.123,-6.042
-0.016,-0.43,0.808,3.296,12.573,-6.104
0.011,-0.417,0.748,2.258,12.451,-6.104
0.038,-0.409,0.683,1.16,12.756,-6.104
0.053,-0.407,0.649,0.183,13.855,-5.859
0.061,-0.413,0.661,-0.488,15.198,-5.493
0.061,-0.427,0.729,-0.977,16.541,-5.432
0.063,-0.434,0.798,-1.404,17.395,-5.127
0.069,-0.439,0.86,-2.075,17.395,-5.066
0.077,-0.44,0.895,-3.052,16.724,-4.883
0.089,-0.436,0.897,-4.089,15.93,-4.944
0.105,-0.426,0.874,-5.371,14.954,-4.883
0.125,-0.419,0.833,-6.47,14.16,-4.639
0.144,-0.422,0.81,-7.446,13.855,-4.456
0.158,-0.43,0.825,-8.362,13.794,-4.15
0.164,-0.434,0.882,-9.155,13.672,-3.906
0.163,-0.432,0.939,-10.498,13.428,-3.54
0.162,-0.423,0.978,-11.78,12.268,-3.418
0.161,-0.408,0.994,-13.367,10.742,-3.235
0.161,-0.392,1,-15.259,8.85,-3.174
0.168,-0.384,0.992,-17.517,6.897,-2.93
0.178,-0.386,0.99,-19.531,5.005,-2.747
0.187,-0.384,0.997,-21.362,3.357,-2.319
0.193,-0.374,0.974,-22.949,1.831,-1.892
0.198,-0.368,0.936,-23.743,1.099,-1.587
0.198,-0.362,0.908,-24.414,0.549,-1.16
0.196,-0.355,0.885,-24.414,0.366,-0.732
0.204,-0.353,0.886,-24.17,0.427,-0.549
0.204,-0.365,0.929,-23.376,0.61,-0.366
0.186,-0.372,0.994,-22.522,0.916,-0.305
0.18,-0.378,1.053,-21.24,0.671,-0.305
0.177,-0.378,1.078,-19.775,-0.061,-0.366
0.167,-0.368,1.052,-18.188,-1.038,-0.549
0.163,-0.353,1.006,-16.602,-1.77,-0.793
0.169,-0.34,0.967,-14.771,-2.136,-0.793
0.169,-0.331,0.95,-13.062,-1.831,-0.732
0.16,-0.33,0.96,-11.047,-1.099,-0.671
0.154,-0.334,0.981,-9.155,-0.61,-0.671
0.147,-0.34,0.98,-7.263,-0.183,-0.671
0.138,-0.343,0.959,-5.31,0.122,-1.038
0.137,-0.338,0.945,-3.296,0.427,-1.465
0.142,-0.333,0.943,-1.77,1.038,-1.587
0.149,-0.33,0.962,-0.183,1.831,-1.831
0.14,-0.326,1.004,1.221,2.563,-1.953
0.125,-0.324,1.052,2.625,2.93,-2.136
0.113,-0.329,1.078,3.662,3.235,-2.136
0.1,-0.331,1.073,4.822,3.296,-2.258
0.094,-0.33,1.037,5.676,3.174,-2.441
0.101,-0.33,1.005,6.653,3.479,-2.747
0.108,-0.325,0.996,7.507,3.906,-2.747
0.112,-0.32,1.007,8.179,4.822,-2.747
0.116,-0.317,1.018,8.667,5.92,-2.563
0.121,-0.318,1.019,8.911,7.324,-2.441
0.125,-0.326,1.017,9.155,8.545,-2.38
0.124,-0.339,1.007,9.399,9.766,-2.563
0.127,-0.351,0.994,9.46,11.047,-2.747
0.138,-0.363,0.986,9.888,12.451,-3.052
0.14,-0.372,1.001,10.376,14.16,-3.174
0.13,-0.373,1.029,10.681,15.564,-3.296
0.125,-0.368,1.056,11.047,16.968,-3.479
0.125,-0.363,1.076,11.353,17.944,-3.662
0.129,-0.363,1.099,11.658,18.738,-3.784
0.136,-0.369,1.111,11.414,19.531,-4.028
0.147,-0.375,1.105,11.169,19.714,-4.395
0.16,-0.385,1.089,10.925,19.775,-4.7
0.167,-0.392,1.073,10.803,20.142,-4.944
0.179,-0.394,1.066,10.62,20.508,-5.249
0.195,-0.391,1.064,10.559,20.935,-5.615
0.205,-0.389,1.071,10.315,21.24,-5.859
0.212,-0.391,1.091,9.949,21.423,-6.165
0.215,-0.4,1.114,9.277,21.057,-6.531
0.214,-0.407,1.132,8.484,20.325,-6.897
0.211,-0.413,1.134,7.507,19.226,-7.324
0.216,-0.417,1.133,6.409,17.7,-7.935
0.222,-0.415,1.136,5.371,16.296,-8.484
0.221,-0.411,1.13,4.15,14.587,-8.972
0.22,-0.407,1.118,2.869,13.306,-9.521
0.217,-0.406,1.113,1.892,11.902,-9.949
0.215,-0.404,1.109,0.61,10.742,-10.315
0.212,-0.401,1.094,-0.671,9.766,-10.498
0.209,-0.393,1.078,-1.709,8.85,-10.742
0.207,-0.386,1.059,-2.441,8.118,-10.986
0.209,-0.377,1.045,-3.418,7.935,-10.986
0.201,-0.37,1.041,-4.211,8.118,-10.986
0.188,-0.368,1.051,-4.7,8.301,-10.925
0.173,-0.366,1.066,-5.493,8.545,-10.498
0.158,-0.369,1.085,-5.981,8.301,-10.498
0.147,-0.366,1.096,-6.653,7.812,-10.376
0.141,-0.36,1.095,-7.324,7.08,-10.01
0.139,-0.351,1.089,-8.118,6.531,-9.644
0.143,-0.342,1.078,-8.667,5.981,-9.155
0.144,-0.333,1.066,-8.911,5.554,-8.362
0.144,-0.327,1.056,-9.338,5.31,-7.69
0.14,-0.322,1.036,-9.888,5.432,-7.08
0.13,-0.321,1.022,-9.888,5.92,-6.165
0.127,-0.32,1.025,-9.888,6.287,-5.371
0.131,-0.318,1.031,-9.949,6.775,-4.333
0.135,-0.317,1.032,-9.705,7.019,-3.723
0.135,-0.318,1.033,-9.583,7.507,-3.296
0.135,-0.317,1.036,-9.277,8.118,-2.93
0.135,-0.318,1.033,-9.033,8.606,-2.258
0.135,-0.319,1.027,-8.301,9.155,-1.77
0.137,-0.321,1.019,-7.629,9.827,-0.977
0.141,-0.322,1.018,-6.897,10.315,-0.427
0.145,-0.322,1.022,-6.042,10.498,0
0.151,-0.326,1.03,-5.127,10.681,0.61
0.155,-0.333,1.043,-3.967,11.047,1.038
0.158,-0.34,1.055,-2.808,11.047,1.16
0.161,-0.345,1.06,-1.648,10.681,1.221
0.163,-0.348,1.059,-0.427,10.315,1.404
0.167,-0.352,1.059,1.282,9.644,1.465
0.171,-0.355,1.059,2.563,9.094,1.465
0.173,-0.357,1.059,4.089,8.484,1.465
0.171,-0.357,1.062,5.371,7.629,1.343
0.173,-0.359,1.067,6.653,6.592,1.16
0.172,-0.362,1.07,7.69,5.676,1.221
0.173,-0.362,1.071,8.24,4.456,1.099
0.177,-0.361,1.063,8.972,3.479,0.854
0.179,-0.36,1.052,9.705,2.502,0.732
0.183,-0.359,1.043,10.01,1.343,0.61
0.187,-0.356,1.032,10.376,0.366,0.549
0.193,-0.357,1.022,10.498,-0.244,0.488
0.193,-0.358,1.016,10.62,-0.671,0.549
0.194,-0.361,1.011,10.498,-1.343,0.61
0.194,-0.366,1.007,10.254,-1.831,0.488
0.193,-0.368,1.001,9.949,-2.258,0.366
0.194,-0.367,0.995,9.46,-2.686,0.427
0.197,-0.366,0.985,9.033,-3.296,0.305
0.199,-0.365,0.974,8.423,-3.479,0.305
0.201,-0.366,0.968,7.935,-3.601,0.305
0.202,-0.368,0.965,7.507,-3.601,0.366
0.203,-0.371,0.963,7.141,-3.601,0.549
0.203,-0.375,0.956,6.592,-3.601,0.549
0.202,-0.38,0.952,6.165,-3.357,0.549
0.201,-0.381,0.949,5.859,-3.174,0.488
0.201,-0.381,0.943,5.615,-3.052,0.305
0.202,-0.382,0.934,5.371,-2.991,0.244
0.203,-0.38,0.925,5.005,-2.808,0.183
0.204,-0.38,0.92,4.456,-2.563,0.183
0.207,-0.381,0.921,4.272,-2.075,0.183
0.206,-0.384,0.924,4.211,-1.709,0.244
0.204,-0.384,0.926,4.089,-1.16,0.122
0.202,-0.386,0.93,3.845,-0.671,0.244
0.201,-0.386,0.931,3.479,-0.427,0.061
0.202,-0.386,0.933,3.296,-0.427,0
0.202,-0.386,0.934,2.991,-0.366,0.244
0.203,-0.385,0.939,2.808,-0.183,0.061
0.203,-0.387,0.941,2.502,-0.061,0
0.203,-0.388,0.939,2.136,0.061,-0.061
,,,,,
0.218,-0.349,1.074,-3.54,0.732,-0.366
0.224,-0.35,1.098,-3.601,0.732,-0.061
0.233,-0.354,1.125,-3.235,0.61,0.122
0.242,-0.357,1.154,-2.991,0.244,0.244
0.247,-0.363,1.182,-2.93,0,0.427
0.25,-0.365,1.204,-2.258,-0.305,0.732
0.25,-0.365,1.221,-1.709,-0.671,0.732
0.252,-0.368,1.243,-1.16,-1.16,0.977
0.255,-0.369,1.267,-0.488,-1.648,1.282
0.258,-0.371,1.29,0.122,-2.136,1.465
0.262,-0.375,1.313,0.671,-2.686,1.953
0.268,-0.384,1.337,1.648,-3.357,2.075
0.275,-0.398,1.368,2.38,-4.15,2.258
0.285,-0.417,1.397,3.113,-5.066,2.502
0.292,-0.43,1.414,3.906,-6.226,2.563
0.292,-0.436,1.432,4.761,-7.69,2.625
0.289,-0.438,1.455,5.371,-9.399,2.808
0.287,-0.439,1.472,5.676,-11.23,2.869
0.284,-0.443,1.487,5.676,-13.55,3.052
0.284,-0.44,1.496,5.493,-16.113,3.479
0.287,-0.439,1.489,4.822,-18.86,3.723
0.291,-0.437,1.47,3.601,-21.606,4.211
0.297,-0.432,1.441,2.808,-24.231,4.456
0.302,-0.433,1.402,1.892,-26.672,4.883
0.305,-0.432,1.36,0.916,-28.809,5.371
0.305,-0.426,1.322,0.244,-30.518,5.859
0.305,-0.421,1.292,-0.427,-31.677,6.287
0.299,-0.414,1.26,-1.221,-32.471,6.958
0.296,-0.408,1.228,-1.648,-33.081,7.446
0.292,-0.404,1.194,-2.197,-33.508,8.24
0.289,-0.397,1.161,-2.808,-33.447,9.155
0.291,-0.392,1.122,-3.357,-33.142,9.705
0.293,-0.386,1.077,-3.54,-32.471,10.376
0.295,-0.38,1.039,-3.601,-31.067,11.169
0.292,-0.377,1.015,-3.174,-29.419,12.024
0.287,-0.372,1.001,-2.38,-27.71,12.756
0.283,-0.369,1.001,-1.526,-25.879,13.428
0.276,-0.368,1.007,-1.221,-24.292,14.038
0.266,-0.367,1.021,-0.793,-23.071,14.648
0.262,-0.366,1.034,-0.732,-22.217,15.198
0.258,-0.366,1.033,-0.793,-22.217,15.442
0.258,-0.366,1.022,-0.916,-22.644,15.686
0.259,-0.363,1.008,-1.038,-22.888,15.869
0.259,-0.36,0.995,-0.916,-23.132,15.93
0.25,-0.356,0.971,-0.488,-23.315,15.869
0.242,-0.352,0.955,0,-23.621,15.93
0.23,-0.352,0.952,0.61,-23.743,16.113
0.219,-0.349,0.962,1.282,-23.865,16.052
0.21,-0.35,0.973,1.831,-24.414,15.93
0.208,-0.353,0.967,2.075,-25.024,15.625
0.205,-0.351,0.935,2.38,-25.635,15.198
0.206,-0.341,0.887,2.991,-26.245,14.771
0.208,-0.333,0.837,3.723,-26.123,14.526
0.2,-0.327,0.803,4.7,-25.391,14.343
0.19,-0.318,0.791,5.859,-24.353,13.916
0.178,-0.32,0.799,6.836,-23.499,13.855
0.157,-0.321,0.814,7.874,-22.339,13.855
0.139,-0.321,0.841,8.606,-21.667,13.672
0.129,-0.322,0.854,9.155,-21.301,13.428
0.125,-0.318,0.841,9.155,-21.118,13.123
0.125,-0.307,0.805,9.399,-21.057,12.817
0.128,-0.301,0.77,9.644,-20.508,12.573
0.125,-0.3,0.738,9.766,-19.592,12.451
0.111,-0.3,0.708,10.254,-17.944,12.634
0.094,-0.297,0.684,10.864,-16.418,12.329
0.078,-0.302,0.68,11.23,-14.893,12.024
0.064,-0.31,0.698,11.536,-13.489,11.841
0.054,-0.314,0.726,11.475,-12.39,11.536
0.049,-0.308,0.748,11.23,-11.658,11.108
0.05,-0.3,0.757,11.047,-11.23,10.681
0.048,-0.288,0.762,10.437,-10.925,10.559
0.042,-0.276,0.757,9.644,-10.315,10.193
0.031,-0.272,0.733,9.216,-10.01,9.827
0.019,-0.273,0.701,8.484,-9.46,9.705
0.008,-0.281,0.682,7.935,-8.728,9.277
0.008,-0.293,0.696,7.751,-7.996,8.972
0.01,-0.312,0.746,7.751,-7.385,8.545
0.007,-0.327,0.818,7.69,-7.141,8.057
0.007,-0.332,0.877,7.568,-7.446,7.446
0.004,-0.328,0.886,7.385,-8.362,6.592
-0.004,-0.317,0.845,6.958,-9.216,5.737
-0.015,-0.309,0.781,6.714,-9.766,5.188
-0.028,-0.305,0.73,6.531,-9.827,4.7
-0.04,-0.303,0.701,6.348,-9.644,4.15
-0.048,-0.308,0.719,6.226,-9.399,3.54
-0.062,-0.318,0.764,6.042,-9.155,3.296
-0.073,-0.322,0.789,5.92,-8.85,2.869
-0.076,-0.317,0.785,5.737,-9.155,2.197
-0.075,-0.311,0.755,5.31,-9.155,1.709
-0.078,-0.304,0.722,5.005,-8.667,1.465
-0.082,-0.299,0.7,4.578,-7.935,1.221
-0.088,-0.3,0.696,3.967,-6.714,0.916
-0.107,-0.308,0.718,3.54,-5.737,0.793
-0.125,-0.312,0.744,3.174,-4.883,0.427
-0.128,-0.316,0.767,2.991,-4.211,0.427
-0.12,-0.319,0.778,2.563,-3.479,0.122
-0.112,-0.316,0.753,2.502,-2.93,-0.183
-0.115,-0.319,0.747,2.319,-2.38,-0.366
-0.129,-0.324,0.772,2.38,-1.77,-0.61
-0.148,-0.33,0.799,2.38,-1.282,-0.854
-0.164,-0.337,0.822,2.686,-1.221,-1.038
-0.173,-0.341,0.843,2.93,-1.282,-1.343
-0.173,-0.348,0.847,3.357,-1.709,-1.587
-0.174,-0.352,0.835,3.845,-2.136,-1.831
-0.172,-0.354,0.809,4.517,-2.258,-2.197
-0.168,-0.361,0.773,5.31,-2.075,-2.563
-0.175,-0.37,0.762,6.348,-1.831,-2.808
-0.187,-0.381,0.799,7.507,-1.221,-3.113
-0.193,-0.392,0.821,8.667,-0.793,-3.235
-0.199,-0.397,0.833,9.888,-0.305,-3.418
-0.198,-0.392,0.833,11.169,0.061,-3.784
-0.19,-0.378,0.794,12.268,0.366,-3.967
-0.181,-0.363,0.744,13.245,1.038,-4.15
-0.174,-0.348,0.71,14.099,2.258,-4.272
-0.168,-0.341,0.689,14.587,3.54,-4.15
-0.172,-0.35,0.708,15.259,5.127,-3.906
-0.183,-0.367,0.778,15.93,6.592,-3.906
-0.184,-0.378,0.837,16.357,7.385,-3.906
-0.177,-0.389,0.874,16.541,7.629,-3.845
-0.173,-0.396,0.891,16.724,7.324,-3.845
-0.167,-0.397,0.88,16.541,6.958,-3.845
-0.157,-0.389,0.844,16.296,6.531,-3.967
-0.145,-0.38,0.806,16.113,6.042,-4.028
-0.14,-0.379,0.796,15.503,5.92,-3.967
-0.144,-0.388,0.824,14.832,5.981,-3.906
-0.152,-0.401,0.885,14.343,5.676,-4.028
-0.159,-0.416,0.948,13.672,4.822,-3.906
-0.157,-0.429,0.986,12.939,3.479,-3.967
-0.147,-0.433,0.978,11.963,1.709,-4.089
-0.134,-0.423,0.915,10.803,-0.061,-4.456
-0.116,-0.404,0.812,9.644,-1.221,-4.578
-0.093,-0.382,0.697,8.606,-1.587,-4.456
-0.085,-0.376,0.642,7.996,-0.732,-4.15
-0.091,-0.382,0.661,7.263,0.671,-3.784
-0.102,-0.396,0.724,6.714,2.319,-3.479
-0.106,-0.408,0.796,6.531,3.052,-3.357
-0.104,-0.416,0.846,5.859,3.296,-3.235
-0.092,-0.418,0.856,5.127,3.235,-3.235
-0.072,-0.409,0.817,4.333,3.113,-3.174
-0.05,-0.399,0.746,3.662,3.418,-3.174
-0.028,-0.388,0.664,3.113,4.028,-3.052
-0.011,-0.378,0.584,2.869,5.615,-2.991
-0.001,-0.376,0.545,2.808,7.812,-2.747
0,-0.386,0.566,2.808,10.376,-2.563
-0.005,-0.406,0.651,3.113,12.878,-2.197
-0.012,-0.427,0.784,3.357,14.282,-2.075
-0.014,-0.442,0.896,3.296,14.282,-2.319
-0.01,-0.449,0.939,2.869,13.245,-2.563
-0.001,-0.448,0.937,2.38,11.536,-2.747
0.013,-0.438,0.895,1.892,9.583,-3.113
0.036,-0.43,0.847,1.16,8.24,-3.174
0.066,-0.427,0.819,0.61,7.08,-3.296
0.093,-0.426,0.785,0.183,6.653,-3.357
0.104,-0.433,0.773,-0.183,6.653,-3.479
0.104,-0.439,0.797,-0.122,6.836,-3.723
0.103,-0.444,0.822,-0.488,6.653,-4.089
0.099,-0.453,0.851,-0.916,6.348,-4.517
0.096,-0.458,0.888,-1.282,5.798,-5.005
0.105,-0.467,0.914,-1.77,4.883,-5.31
0.12,-0.476,0.909,-1.892,3.967,-5.92
0.136,-0.473,0.878,-2.014,3.296,-6.592
0.153,-0.461,0.829,-2.014,2.808,-7.08
0.167,-0.458,0.799,-1.587,2.869,-7.263
0.168,-0.459,0.801,-1.038,3.418,-7.568
0.171,-0.452,0.799,-0.793,3.845,-7.935
0.175,-0.446,0.787,-0.61,4.395,-8.24
0.178,-0.445,0.793,-0.488,5.005,-8.545
0.182,-0.454,0.84,-0.427,5.615,-8.789
0.181,-0.457,0.876,-0.549,5.981,-8.972
0.184,-0.462,0.89,-0.793,6.104,-9.155
0.185,-0.464,0.88,-1.221,5.981,-9.46
0.188,-0.459,0.867,-1.282,5.981,-9.583
0.199,-0.453,0.86,-1.343,6.165,-9.644
0.213,-0.448,0.86,-1.587,6.47,-9.583
0.216,-0.445,0.873,-1.77,6.775,-9.644
0.203,-0.446,0.907,-2.197,7.141,-9.46
0.187,-0.443,0.94,-2.625,6.897,-9.583
0.169,-0.435,0.946,-3.357,6.47,-9.521
0.157,-0.426,0.946,-3.967,5.615,-9.338
0.152,-0.42,0.962,-4.883,5.005,-9.277
0.162,-0.411,0.979,-5.676,4.456,-9.033
0.17,-0.408,1.004,-6.226,3.906,-8.667
0.163,-0.404,1.032,-6.775,3.723,-8.179
0.153,-0.404,1.037,-7.263,3.418,-7.751
0.137,-0.397,1.006,-7.568,3.235,-7.141
0.127,-0.387,0.962,-7.751,3.174,-6.47
0.135,-0.377,0.942,-7.874,3.601,-5.798
0.143,-0.371,0.954,-7.69,4.456,-5.127
0.133,-0.37,0.98,-7.629,5.31,-4.272
0.132,-0.374,1.01,-7.324,6.287,-3.662
0.138,-0.374,1.038,-7.263,7.507,-3.174
0.141,-0.373,1.042,-6.897,8.24,-2.747
0.144,-0.372,1.016,-6.592,9.094,-1.953
0.158,-0.373,0.995,-5.981,10.071,-1.526
0.169,-0.369,0.977,-5.31,11.23,-0.793
0.175,-0.374,0.972,-4.456,12.817,-0.061
0.174,-0.378,0.974,-3.418,14.587,0.488
0.174,-0.38,0.974,-1.892,16.357,1.038
0.179,-0.385,0.979,-0.61,17.822,1.343
0.192,-0.391,1.015,0.793,19.287,1.709
0.207,-0.399,1.052,2.014,20.142,2.075
0.213,-0.411,1.073,3.113,20.447,2.014
0.214,-0.421,1.088,3.845,20.386,2.075
0.207,-0.427,1.088,4.822,20.264,1.77
0.203,-0.428,1.077,5.432,19.47,1.526
0.207,-0.421,1.066,6.042,18.799,1.038
0.217,-0.415,1.063,6.226,18.433,0.854
0.228,-0.412,1.075,6.348,17.944,0.732
0.238,-0.414,1.094,5.92,17.639,0.549
0.234,-0.423,1.122,5.554,17.09,0.549
0.223,-0.434,1.153,4.822,16.357,0.244
0.216,-0.447,1.158,4.089,15.137,-0.183
0.207,-0.453,1.139,3.235,13.794,-0.61
0.207,-0.45,1.137,2.38,12.817,-1.038
0.215,-0.442,1.138,1.465,11.902,-1.526
0.223,-0.431,1.133,0.854,10.986,-1.77
0.227,-0.421,1.121,0.366,10.254,-2.075
0.222,-0.414,1.117,-0.549,9.827,-2.258
0.21,-0.414,1.109,-1.343,9.705,-2.441
0.195,-0.411,1.097,-1.953,9.094,-2.502
0.185,-0.412,1.077,-2.808,8.789,-2.686
0.175,-0.408,1.062,-3.418,8.423,-2.869
0.167,-0.401,1.053,-3.845,8.484,-2.93
0.166,-0.39,1.05,-4.395,8.545,-2.93
0.166,-0.382,1.05,-4.578,8.728,-2.93
0.169,-0.372,1.059,-5.066,8.728,-2.808
0.174,-0.366,1.07,-5.554,8.667,-2.747
0.172,-0.368,1.086,-5.981,8.667,-2.502
0.169,-0.371,1.099,-6.531,8.484,-2.258
0.169,-0.376,1.092,-6.836,7.996,-2.075
0.164,-0.379,1.08,-7.202,7.629,-1.953
0.158,-0.377,1.064,-7.446,7.324,-1.892
0.155,-0.375,1.052,-7.324,7.202,-1.648
0.154,-0.372,1.047,-7.019,7.08,-1.77
0.153,-0.369,1.044,-6.775,7.141,-1.526
0.152,-0.365,1.044,-6.348,7.08,-1.404
0.153,-0.363,1.059,-5.981,7.019,-1.099
0.157,-0.364,1.078,-5.737,6.958,-0.854
0.159,-0.366,1.078,-5.371,6.714,-0.671
0.158,-0.37,1.076,-4.7,6.348,-0.549
0.163,-0.372,1.075,-3.967,6.104,-0.488
0.164,-0.377,1.075,-3.113,5.859,-0.366
0.163,-0.384,1.079,-2.136,5.371,-0.427
0.16,-0.387,1.081,-1.282,4.761,-0.488
0.155,-0.388,1.084,-0.244,4.15,-0.549
0.154,-0.386,1.095,0.732,3.479,-0.732
0.157,-0.383,1.094,1.709,2.441,-1.038
0.16,-0.383,1.091,2.441,1.343,-1.404
0.164,-0.381,1.085,3.174,0.427,-1.404
0.167,-0.383,1.073,4.211,-0.305,-1.526
0.166,-0.387,1.064,5.127,-0.977,-1.587
0.163,-0.388,1.058,6.226,-1.404,-1.465
0.162,-0.389,1.048,7.385,-1.892,-1.526
0.16,-0.389,1.042,8.24,-2.319,-1.648
0.162,-0.389,1.038,8.972,-2.747,-1.648
0.166,-0.392,1.032,9.46,-2.93,-1.526
0.168,-0.396,1.033,9.827,-3.235,-1.343
0.168,-0.399,1.031,10.254,-3.723,-1.343
0.169,-0.405,1.024,10.254,-4.15,-1.16
0.17,-0.411,1.019,10.254,-4.456,-1.099
0.17,-0.413,1.006,10.01,-4.7,-1.038
0.173,-0.411,0.994,10.254,-4.761,-0.977
0.175,-0.409,0.977,10.071,-4.578,-0.977
0.179,-0.409,0.96,10.01,-4.333,-0.977
0.181,-0.408,0.953,9.888,-3.601,-0.793
0.184,-0.411,0.947,9.949,-3.174,-0.671
0.185,-0.418,0.955,9.766,-2.747,-0.427
0.185,-0.423,0.97,9.216,-2.625,-0.305
0.185,-0.429,0.977,8.545,-2.747,-0.305
0.183,-0.431,0.981,7.385,-2.93,-0.305
0.183,-0.431,0.981,6.531,-3.357,-0.305
0.187,-0.43,0.971,5.676,-3.723,-0.244
0.191,-0.429,0.955,4.456,-4.089,-0.366
0.192,-0.428,0.939,3.601,-4.333,-0.244
0.194,-0.427,0.926,3.174,-4.272,-0.305
0.192,-0.427,0.913,2.686,-4.028,-0.244
0.188,-0.429,0.904,2.258,-3.418,-0.244
0.184,-0.429,0.903,1.953,-2.869,-0.061
0.181,-0.427,0.906,1.465,-2.319,-0.183
0.181,-0.426,0.911,1.099,-1.892,-0.244
0.181,-0.423,0.913,0.793,-1.282,-0.244
